"filename", "language", "Python", "TypeScript", "JSON", "JSON with Comments", "Markdown", "pip requirements", "Ini", "Shell Script", "PowerShell", "JavaScript", "YAML", "TypeScript JSX", "CSV", "XML", "HTML", "CSS", "comment", "blank", "total"
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\agents\analyst.md", "Markdown", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\agents\architect.md", "Markdown", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\agents\dev.md", "Markdown", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\agents\pm.md", "Markdown", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\agents\quick-flow-solo-dev.md", "Markdown", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\agents\sm.md", "Markdown", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\agents\tea.md", "Markdown", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\agents\tech-writer.md", "Markdown", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\agents\ux-designer.md", "Markdown", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\check-implementation-readiness.md", "Markdown", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\code-review.md", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\correct-course.md", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\create-architecture.md", "Markdown", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\create-epics-and-stories.md", "Markdown", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\create-excalidraw-dataflow.md", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\create-excalidraw-diagram.md", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\create-excalidraw-flowchart.md", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\create-excalidraw-wireframe.md", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\create-product-brief.md", "Markdown", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\create-story.md", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\create-ux-design.md", "Markdown", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\dev-story.md", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\document-project.md", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\generate-project-context.md", "Markdown", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\prd.md", "Markdown", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\quick-dev.md", "Markdown", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\quick-spec.md", "Markdown", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\research.md", "Markdown", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\retrospective.md", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\sprint-planning.md", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\sprint-status.md", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\testarch-atdd.md", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\testarch-automate.md", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\testarch-ci.md", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\testarch-framework.md", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\testarch-nfr.md", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\testarch-test-design.md", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\testarch-test-review.md", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\testarch-trace.md", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\workflow-init.md", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\bmm\workflows\workflow-status.md", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\core\agents\bmad-master.md", "Markdown", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\core\tasks\index-docs.md", "Markdown", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\core\tasks\shard-doc.md", "Markdown", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\core\workflows\brainstorming.md", "Markdown", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\commands\bmad\core\workflows\party-mode.md", "Markdown", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\plans\api_rest_fastapi_+_frontend_react_4e82b0f7.plan.md", "Markdown", 0, 0, 0, 0, 432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 581
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\plans\refactorisation_piste3_unification_build_+_contextfieldmanager.plan.md", "Markdown", 0, 0, 0, 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 271
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\rules\application_role.mdc", "Markdown", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\rules\backend_api.mdc", "Markdown", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\rules\cursor_rules.mdc", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\rules\debugging.mdc", "Markdown", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\rules\env.mdc", "Markdown", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\rules\field_classification.mdc", "Markdown", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 31
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\rules\frontend.mdc", "Markdown", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\rules\frontend_testing.mdc", "Markdown", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\rules\gdd_paths.mdc", "Markdown", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\rules\llm.mdc", "Markdown", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 41
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\rules\logging.mdc", "Markdown", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\rules\prompt_structure.mdc", "Markdown", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\rules\python.mdc", "Markdown", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\rules\structured_output.mdc", "Markdown", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\rules\testnode_sync.mdc", "Markdown", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\rules\tests.mdc", "Markdown", 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 100
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\rules\tests_integration.mdc", "Markdown", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 46
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\rules\tests_patterns.mdc", "Markdown", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 78
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\rules\ui.mdc", "Markdown", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\rules\unity_dialogue_generation.mdc", "Markdown", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\rules\workflow.mdc", "Markdown", 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 58
"f:\Projets\Notion_Scrapper\DialogueGenerator\.cursor\worktrees.json", "JSON", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"f:\Projets\Notion_Scrapper\DialogueGenerator\Assets\Dialogue\Dialogue_Unity.json", "JSON", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55
"f:\Projets\Notion_Scrapper\DialogueGenerator\Assets\Dialogue\atelier_du_cartographe_dans_les_plis_dossements.json", "JSON", 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143
"f:\Projets\Notion_Scrapper\DialogueGenerator\Assets\Dialogue\dans_les_plis_une_carte_qui_refuse_dêtre_plate.json", "JSON", 0, 0, 274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 274
"f:\Projets\Notion_Scrapper\DialogueGenerator\Assets\Dialogue\rencontre_avec_le_cartographe.json", "JSON", 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 77
"f:\Projets\Notion_Scrapper\DialogueGenerator\Assets\Dialogue\tunnel_vertébral_pigments_impossibles.json", "JSON", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55
"f:\Projets\Notion_Scrapper\DialogueGenerator\DialogueGenerator.code-workspace", "JSON with Comments", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"f:\Projets\Notion_Scrapper\DialogueGenerator\README.md", "Markdown", 0, 0, 0, 0, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 284
"f:\Projets\Notion_Scrapper\DialogueGenerator\README_API.md", "Markdown", 0, 0, 0, 0, 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 305
"f:\Projets\Notion_Scrapper\DialogueGenerator\Spécification technique.md", "Markdown", 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 195
"f:\Projets\Notion_Scrapper\DialogueGenerator\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\analysis\brainstorming-session-2026-01-13T190613.md", "Markdown", 0, 0, 0, 0, 235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 316
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\analysis\optimisations-generation-panel.md", "Markdown", 0, 0, 0, 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 261
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\analysis\rules-review-bmad-alignment.md", "Markdown", 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 144
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\automation-summary-epic-00.md", "Markdown", 0, 0, 0, 0, 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 353
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\excalidraw-diagrams\theme.json", "JSON", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\implementation-artifacts\0-1-fix-graph-editor-stableid-adr-003.md", "Markdown", 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 181
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\implementation-artifacts\0-10-tests-4-resultats-critiques.md", "Markdown", 0, 0, 0, 0, 322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 393
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\implementation-artifacts\0-11-header-refactoring-ui-consolidation.md", "Markdown", 0, 0, 0, 0, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 298
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\implementation-artifacts\0-12-ui-refactoring-generation-panel-sliders-tooltips.md", "Markdown", 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 208
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\implementation-artifacts\0-2-progress-feedback-modal-avec-sse-streaming-adr-001.md", "Markdown", 0, 0, 0, 0, 305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 371
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\implementation-artifacts\0-3-multi-provider-llm-avec-abstraction-mistral-adr-004.md", "Markdown", 0, 0, 0, 0, 325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 383
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\implementation-artifacts\0-4-presets-système-adr-002.md", "Markdown", 0, 0, 0, 0, 357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 414
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\implementation-artifacts\0-5-5-génération-next-node-avec-gestion-automatique-des-connexions.md", "Markdown", 0, 0, 0, 0, 276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 346
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\implementation-artifacts\0-5-auto-save-completion-notes.md", "Markdown", 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 86
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\implementation-artifacts\0-5-auto-save-dialogues-id-001.md", "Markdown", 0, 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 219
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\implementation-artifacts\0-6-validation-cycles-graphe-id-002.md", "Markdown", 0, 0, 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 273
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\implementation-artifacts\0-7-cost-governance-id-003.md", "Markdown", 0, 0, 0, 0, 294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 365
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\implementation-artifacts\0-8-streaming-cleanup-id-004.md", "Markdown", 0, 0, 0, 0, 271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 344
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\implementation-artifacts\0-9-preset-validation-id-005.md", "Markdown", 0, 0, 0, 0, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 324
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\implementation-artifacts\1-4-accepter-ou-rejeter-nœuds-générés-inline-fr4.md", "Markdown", 0, 0, 0, 0, 266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 334
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\implementation-artifacts\1-6-créer-manuellement-des-nœuds-sans-llm-fr6.md", "Markdown", 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 169
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\implementation-artifacts\code-review-1-4-accepter-ou-rejeter-nœuds-générés-inline-fr4.md", "Markdown", 0, 0, 0, 0, 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 311
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\implementation-artifacts\epic-00-retro-2026-01-21.md", "Markdown", 0, 0, 0, 0, 283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 420
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\implementation-artifacts\sprint-plan-2026-01-15.md", "Markdown", 0, 0, 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 177
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\implementation-artifacts\sprint-status.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 0, 0, 0, 0, 0, 33, 3, 208
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\planning-artifacts\COHERENCE_REVIEW.md", "Markdown", 0, 0, 0, 0, 231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 303
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\planning-artifacts\architecture\adr-005-rlm-context-selector.md", "Markdown", 0, 0, 0, 0, 368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 452
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\planning-artifacts\architecture\architecture-completeness-checklist.md", "Markdown", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 35
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\planning-artifacts\architecture\architecture-validation-results.md", "Markdown", 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 92
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\planning-artifacts\architecture\baseline-patterns-summary.md", "Markdown", 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 163
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\planning-artifacts\architecture\conflict-points-analysis.md", "Markdown", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 59
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\planning-artifacts\architecture\decision-impact-analysis.md", "Markdown", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 39
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\planning-artifacts\architecture\enforcement-guidelines.md", "Markdown", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 36
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\planning-artifacts\architecture\examples-anti-patterns.md", "Markdown", 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 109
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\planning-artifacts\architecture\final-architecture-status.md", "Markdown", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 24
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\planning-artifacts\architecture\implementation-decisions-v10-details.md", "Markdown", 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 197
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\planning-artifacts\architecture\implementation-patterns-consistency-rules.md", "Markdown", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13
"f:\Projets\Notion_Scrapper\DialogueGenerator\_bmad-output\planning-artifacts\architecture\index.md", "Markdown", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24
